date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
2013-02-18 15:58:01,2,3,66,321,47535,1199.9158,943210,0,0,9,2013-04-15,2013-04-16,2,0,1,23693,1,0,1,2,50,1634,83
2013-11-18 15:32:08,2,3,66,220,54017,1071.6769,610154,1,0,0,2014-03-17,2014-03-23,2,2,1,11439,1,0,5,4,163,1503,87
2014-12-18 11:44:34,2,3,66,403,36507,36.7047,682028,0,0,1,2014-12-18,2014-12-19,2,0,1,26144,1,0,1,2,50,1250,42
2014-08-24 11:40:56,18,2,119,0,27731,,157180,0,0,9,2014-11-20,2014-11-26,2,0,1,268,1,0,1,3,99,1033,60
2013-11-26 11:01:41,2,3,66,442,12416,1215.5796,184535,0,1,0,2013-12-26,2013-12-30,2,0,1,8250,1,0,1,2,50,628,45
2014-11-15 10:39:29,2,3,66,331,9683,180.0179,785504,1,0,9,2014-11-17,2014-11-18,2,0,1,25316,6,0,1,2,50,452,16
2014-01-27 08:47:45,2,3,66,337,13529,3633.2269,1065605,0,0,9,2014-08-16,2014-08-21,3,2,2,33650,1,0,2,5,194,1514,75
2014-01-11 16:08:33,34,3,205,155,8177,2810.0321,834194,0,1,9,2014-02-28,2014-03-06,2,0,1,8791,1,0,1,4,8,110,65
2013-08-19 00:56:30,34,3,205,155,14703,190.8704,521277,0,0,9,2013-08-19,2013-08-20,2,0,1,44042,1,0,1,2,198,1668,73
2013-10-23 13:10:45,2,3,66,333,20294,1287.2551,1017588,0,1,9,2014-05-21,2014-05-25,4,0,1,17672,6,0,1,2,50,682,96
2014-10-19 19:32:54,11,3,205,155,19334,58.3407,578012,0,0,9,2014-10-20,2014-10-25,1,0,1,1811,1,0,1,2,198,1131,42
2014-12-20 13:02:14,2,3,66,174,36016,,410671,0,1,9,2015-01-11,2015-01-15,2,0,1,8814,1,0,3,4,51,1509,0
2013-04-15 16:07:42,2,3,66,174,44829,2212.336,315676,1,0,9,2013-04-20,2013-04-27,2,0,1,14127,4,0,1,2,50,682,71
2014-11-24 18:56:23,22,2,0,435,2976,,494901,1,0,9,2014-11-27,2014-11-29,1,0,1,9541,1,0,2,3,104,51,75
2014-12-21 10:35:52,2,3,66,331,11636,1126.4615,998307,0,1,0,2015-04-17,2015-04-21,2,1,1,8235,1,0,1,2,50,406,59
2014-06-15 06:20:15,2,3,198,208,54488,,1102494,1,0,9,2014-07-23,2014-07-28,4,0,2,29611,4,0,1,6,77,1422,64
2014-07-08 12:23:07,2,3,154,196,38140,,464404,0,1,0,2014-09-05,2014-09-09,6,0,3,8260,1,0,1,2,50,701,18
2014-09-19 12:59:33,2,3,66,174,16634,598.9409,463385,0,0,9,2014-12-12,2014-12-13,2,0,1,44275,8,0,4,2,50,659,16
2014-06-19 14:00:11,2,3,66,226,42300,5243.3448,8968,0,0,1,2014-09-26,2014-09-30,2,0,1,20590,6,0,2,6,180,1518,22
2013-12-22 16:13:48,2,3,8,425,2438,,1041590,0,1,9,2013-12-28,2014-01-07,2,2,1,8739,1,0,2,6,144,4,59
2014-11-13 15:02:57,37,1,69,1016,29656,,988176,0,1,1,2015-05-11,2015-05-17,2,0,1,8747,1,0,1,3,106,107,12
2014-01-11 09:54:17,2,3,231,81,24964,,25712,0,0,1,2014-02-22,2014-02-25,2,1,1,44201,8,0,5,2,50,676,13
2014-08-23 14:53:46,34,3,205,354,2433,,172515,1,0,9,2014-08-27,2014-08-28,3,1,2,8811,1,0,2,2,198,391,41
2014-09-25 18:20:04,2,3,66,174,55086,320.377,42388,0,0,3,2014-11-09,2014-11-12,2,0,1,44968,6,0,1,2,50,1634,25
2014-06-28 11:39:25,2,3,66,348,39955,,690271,0,0,9,2014-07-20,2014-07-24,2,1,1,8288,1,0,1,2,198,399,97
2013-03-22 12:23:05,2,3,66,321,42936,,400879,0,1,9,2013-04-19,2013-04-26,2,0,1,11319,1,0,2,2,50,681,90
2013-09-16 00:06:13,24,2,3,51,54631,,239587,0,0,9,2013-10-03,2013-10-04,1,0,1,11623,1,0,1,6,204,1449,53
2013-02-24 13:18:58,2,3,66,442,35390,730.4412,1070173,0,0,4,2013-02-25,2013-02-28,2,0,1,3734,3,0,1,2,50,1125,40
2014-07-24 08:59:53,2,3,66,254,23820,230.6257,433405,0,0,2,2014-07-26,2014-07-27,2,2,1,1212,1,0,1,2,50,553,76
2014-10-25 00:57:08,24,2,3,71,36693,,920857,0,1,9,2014-11-22,2014-11-25,4,0,2,8220,1,0,1,3,182,46,46
2014-08-30 03:41:31,2,3,66,184,40929,2561.4535,283049,0,0,3,2015-06-03,2015-06-10,2,0,1,8816,1,0,1,4,163,1935,11
2013-02-21 06:29:31,2,3,63,138,47573,,899969,0,0,9,2013-04-16,2013-04-20,1,0,1,25415,6,0,1,6,15,38,46
2013-10-12 11:26:55,2,3,66,348,34849,,348099,1,1,9,2013-11-20,2013-11-24,2,1,1,27949,6,0,1,4,128,1455,96
2014-01-04 20:50:45,2,3,229,249,56090,,928121,1,0,1,2014-03-14,2014-03-21,2,0,1,18569,1,0,1,3,182,83,92
2014-10-11 20:24:11,2,3,66,174,2185,2988.1455,410393,0,0,9,2014-12-24,2014-12-30,5,0,2,22391,1,0,1,4,146,1547,30
2014-11-02 19:10:36,37,1,69,657,51077,,630105,0,1,2,2015-03-08,2015-03-17,2,0,1,23631,1,0,2,6,12,807,59
2013-07-11 14:09:57,2,3,66,220,41922,822.188,500499,0,0,2,2013-07-11,2013-07-12,2,0,1,25325,6,0,6,2,50,728,76
2014-04-28 19:49:00,24,2,3,63,22142,,207611,0,1,9,2014-07-28,2014-08-02,1,0,1,8213,1,0,2,6,68,275,16
2014-06-16 09:32:18,2,3,66,337,7463,4302.4222,894421,0,0,9,2014-08-24,2014-09-09,3,0,1,12492,5,0,1,6,105,29,36
2014-12-23 13:12:52,2,3,66,220,50449,527.3434,789488,0,0,9,2015-06-13,2015-06-20,2,2,1,27599,6,0,1,2,50,642,42
2013-03-12 13:51:28,2,3,66,462,27117,10.2358,1138758,0,0,9,2013-03-13,2013-03-15,2,0,1,8281,1,0,1,2,50,663,95
2013-02-15 10:10:22,2,3,66,442,76,1549.0342,815702,0,0,2,2013-03-11,2013-03-14,2,1,1,8223,1,0,2,2,50,690,2
2013-06-21 08:05:37,2,3,66,174,16561,,864225,1,0,0,2013-07-20,2013-07-21,4,0,2,25471,6,0,2,2,50,365,64
2013-02-05 20:19:48,2,3,66,442,18617,,666071,1,1,9,2013-09-20,2013-09-27,2,0,1,8791,1,0,2,4,8,110,65
2013-11-26 12:49:17,2,3,215,780,20241,,881806,0,0,2,2013-12-22,2013-12-26,3,0,2,1114,1,0,1,4,8,122,47
2014-09-03 20:58:15,2,3,66,352,30279,4829.9681,36229,0,0,2,2014-11-12,2014-11-17,2,0,1,8745,1,0,1,6,204,27,94
2014-01-23 10:44:38,2,3,66,363,6216,2081.714,745567,0,1,0,2014-03-28,2014-03-31,3,0,1,8250,1,0,2,2,50,628,45
2014-09-18 02:36:31,2,3,66,174,17494,2424.4051,59954,0,0,9,2014-09-28,2014-10-01,1,0,1,8291,1,1,1,2,50,191,21
2014-06-27 13:06:21,2,3,66,442,52415,4924.2274,32017,0,1,3,2014-09-29,2014-10-03,2,0,1,8224,1,0,3,6,135,278,2
2014-11-26 07:36:08,2,3,66,220,13647,1120.3927,174117,0,0,0,2015-01-29,2015-02-01,2,0,1,19256,1,0,1,2,50,583,94
2014-10-26 17:38:05,13,1,46,430,7781,3924.8182,452609,0,0,3,2015-01-29,2015-02-02,2,0,1,8267,1,0,1,2,50,675,55
2014-03-31 13:15:21,24,2,3,64,12576,,288113,0,0,1,2014-04-07,2014-04-11,2,0,1,8220,1,1,1,3,182,46,12
2014-06-16 12:36:17,2,3,66,174,23793,349.2374,570727,0,0,9,2014-06-25,2014-06-26,2,0,1,12176,6,0,1,2,50,366,39
2014-05-29 16:12:30,2,3,66,174,23706,848.3784,239387,0,1,5,2014-09-23,2014-09-27,2,0,1,8273,1,0,1,2,50,660,68
2014-07-17 12:24:41,2,3,208,454,372,,702795,0,1,1,2014-07-24,2014-08-08,2,0,1,11439,1,0,1,4,163,1503,65
2013-06-26 14:41:22,2,3,66,174,17468,6458.2552,523667,0,0,0,2013-07-13,2013-07-16,1,0,1,8225,1,0,3,4,124,1939,67
2013-10-07 08:24:08,2,3,66,536,26793,,664221,0,0,9,2014-05-31,2014-06-01,2,1,1,8255,1,0,2,6,77,20,62
2014-03-08 17:16:08,2,3,66,462,49272,5295.12,215803,0,0,9,2014-05-17,2014-05-18,2,0,1,8255,1,0,1,6,77,20,59
2014-04-18 18:35:26,2,3,69,1005,48189,,812039,0,0,9,2014-05-02,2014-05-04,2,0,1,12244,6,1,1,6,204,27,41
2014-09-11 21:17:37,11,3,205,135,36086,65.3978,1028647,1,0,2,2014-10-25,2014-10-26,2,1,1,11629,1,0,2,2,198,370,68
2014-03-31 18:05:29,2,3,66,462,52482,2720.2071,873368,1,1,9,2014-08-17,2014-08-26,2,2,1,11353,1,0,1,2,50,699,91
2014-10-31 10:27:31,24,2,3,50,5703,,778225,0,1,0,2014-11-10,2014-11-13,2,0,2,22688,1,0,1,3,104,45,81
2014-09-15 14:16:54,2,3,5,9,43175,,190161,0,0,2,2014-09-18,2014-09-19,1,0,1,8790,1,0,1,6,199,5,36
2013-08-10 15:03:03,2,3,66,348,8119,112.2127,647630,0,0,0,2013-10-12,2013-10-14,2,0,1,25111,6,0,1,2,50,623,21
2013-01-22 17:09:09,2,3,66,318,27767,1198.339,329435,0,1,4,2013-02-28,2013-03-05,2,0,1,8260,1,0,1,2,50,701,83
2013-07-11 22:24:05,8,4,77,977,8801,8164.9541,1197225,0,0,1,2013-12-24,2013-12-28,2,2,1,8250,1,0,1,2,50,628,79
2014-09-13 12:34:25,2,3,190,133,27383,,397955,1,0,9,2014-10-23,2014-10-27,2,0,1,12248,6,0,1,6,204,27,14
2014-12-08 14:00:09,37,1,69,697,1579,,330449,0,0,9,2015-01-16,2015-01-18,2,0,1,11341,1,0,2,6,159,287,30
2014-12-03 19:21:05,2,3,66,467,29968,8714.8992,471439,0,1,3,2015-07-01,2015-07-04,2,0,1,21442,1,0,11,5,203,254,2
2014-12-03 18:57:15,11,3,205,385,41066,3710.1229,288661,0,0,1,2015-03-20,2015-03-27,4,0,2,65012,3,0,1,6,46,799,22
2014-08-06 21:22:28,34,3,205,135,52029,347.3978,555156,0,0,0,2014-08-31,2014-09-05,2,0,1,26472,6,0,1,2,198,387,25
2014-05-27 12:05:56,2,3,66,174,16634,2683.8054,535833,0,0,9,2014-05-30,2014-05-31,2,0,1,12372,5,1,1,2,50,690,19
2014-03-08 01:23:02,2,3,66,260,19022,2095.7594,855383,0,1,1,2014-12-01,2014-12-08,1,0,1,8861,1,0,6,4,146,100,43
2013-08-20 16:49:10,13,1,46,347,53445,,291921,1,0,9,2013-09-22,2013-09-29,2,0,1,12108,3,0,4,6,144,777,44
2014-08-15 20:09:08,2,3,66,174,26232,6975.0556,123323,0,0,9,2014-08-16,2014-08-17,2,0,1,12682,5,0,2,3,82,230,2
2013-10-22 11:15:52,2,3,66,322,44140,262.7929,198600,0,0,9,2013-12-13,2013-12-15,9,7,5,12191,6,0,1,2,50,637,95
2014-12-19 18:00:02,2,3,66,311,54525,6691.5699,895629,0,1,9,2015-02-05,2015-02-12,2,0,1,23048,1,0,2,3,48,152,28
2013-06-27 06:57:48,2,3,66,337,24834,,800255,0,0,3,2013-07-01,2013-07-02,1,0,1,5002,3,0,2,2,50,1169,50
2013-08-06 20:31:11,2,3,66,174,36172,2493.0736,394428,0,1,1,2013-09-13,2013-09-21,2,0,1,8856,1,0,2,2,50,636,34
2014-05-05 08:45:41,2,3,66,220,2086,130.3091,696263,0,0,9,2014-05-13,2014-05-15,1,0,1,28514,6,0,1,2,50,1457,26
2013-12-25 19:08:06,2,3,66,220,2086,926.1091,203089,0,0,2,2013-12-26,2013-12-29,1,2,1,8291,1,0,1,2,50,191,98
2014-08-15 14:04:29,29,1,52,45,5083,,126479,0,0,5,2014-08-27,2014-08-31,2,0,1,8213,1,0,1,6,68,275,25
2014-10-29 09:27:31,2,3,66,311,4979,1195.9365,44409,0,0,2,2015-02-12,2015-02-17,2,0,1,10401,6,0,1,2,50,699,76
2013-08-07 07:47:49,2,3,66,356,9033,7611.6352,234851,0,0,9,2013-12-30,2014-01-04,2,0,1,8184,6,0,1,0,63,1258,69
2013-09-22 20:48:16,2,3,66,474,25077,992.8967,379729,0,0,4,2013-09-29,2013-09-30,1,0,1,12826,5,0,1,2,50,1230,70
2014-07-06 15:21:47,2,3,66,174,24103,225.8429,791475,1,0,9,2014-07-12,2014-07-13,4,0,1,8250,1,0,1,2,50,628,94
2014-11-10 10:52:57,2,3,66,363,38950,1056.3724,149541,0,0,9,2014-12-20,2014-12-21,4,0,1,40507,4,0,1,2,50,699,18
2013-10-28 19:55:00,2,3,66,288,21621,1415.427,713131,1,1,0,2014-01-24,2014-01-27,2,0,1,8810,1,1,1,4,8,1532,87
2013-08-13 10:53:36,2,3,39,0,55763,,561481,0,1,9,2013-12-24,2013-12-31,2,1,1,8268,1,0,2,2,50,682,91
2014-03-04 07:55:55,2,3,66,442,28620,4916.0446,169954,0,0,0,2014-12-09,2014-12-17,2,0,1,23481,6,0,1,6,70,19,97
2014-09-02 11:39:04,2,3,66,337,6042,1550.6911,709865,1,1,9,2014-12-17,2014-12-18,3,1,1,8791,1,0,1,4,8,110,65
2014-07-04 12:43:56,2,3,239,359,9876,,41265,0,1,9,2014-08-02,2014-08-07,3,2,1,8291,1,0,1,2,50,191,68
2014-10-05 02:56:44,2,3,66,348,48862,1464.3328,684750,1,1,9,2014-11-22,2014-12-05,2,0,1,19797,1,0,1,4,163,1933,65
2014-01-04 11:48:12,34,3,205,354,2433,,104616,0,0,9,2014-01-16,2014-01-19,2,1,1,44206,8,0,2,4,174,405,96
2013-04-07 20:42:33,2,3,66,447,28752,1996.8886,601408,0,1,3,2013-05-14,2013-05-17,2,0,1,11938,1,0,1,4,8,126,26
2014-08-02 09:36:30,13,1,46,171,26969,75.0693,254104,0,0,5,2014-08-10,2014-08-16,2,0,1,53943,3,0,1,6,144,24,5
2014-08-18 15:58:09,23,1,1,229,36480,6109.4211,376906,0,0,0,2014-12-22,2014-12-23,2,1,1,735,3,0,1,3,151,1192,30
2013-01-07 12:08:42,2,3,66,442,45621,1527.7934,142202,0,1,2,2013-03-10,2013-03-14,2,2,1,28703,4,0,3,2,50,627,68
2014-08-16 12:21:41,2,3,66,363,39732,2112.3684,523282,0,1,1,2014-08-17,2014-08-20,2,0,1,8250,1,0,1,2,50,628,54
2014-03-18 18:10:06,37,1,130,759,28771,,694867,0,1,9,2014-04-10,2014-04-13,2,0,1,8746,1,0,1,6,105,29,97
2014-10-23 09:53:39,2,3,66,174,26259,7453.2843,1088183,0,1,1,2014-11-01,2014-11-07,1,0,1,8286,1,0,2,0,63,1258,98
2014-09-26 11:38:55,2,3,66,471,20067,1800.215,406663,0,0,1,2015-01-18,2015-01-21,2,0,2,8250,1,0,1,2,50,628,24
2014-03-17 15:52:07,2,3,32,583,9102,,878105,0,0,9,2014-04-01,2014-04-05,1,0,1,8745,1,0,1,6,204,27,11
2014-07-19 16:11:15,27,2,167,47,3824,,655389,0,0,9,2014-08-21,2014-08-23,2,0,1,8286,1,0,1,0,63,1258,5
2014-12-11 07:11:34,2,3,119,0,27731,,226573,0,0,9,2014-12-28,2015-01-01,2,0,1,8242,1,0,1,3,171,61,49
2014-08-17 07:40:21,2,3,66,442,12416,1874.6872,872382,0,0,9,2014-08-20,2014-08-22,2,0,1,8281,1,0,1,2,50,663,70
2014-10-03 20:25:07,23,1,1,318,2096,452.5641,246243,0,1,5,2014-12-27,2014-12-30,2,0,1,8788,1,0,1,6,77,2,11
2013-05-03 14:50:25,2,3,66,174,14987,1342.9586,1164183,0,1,9,2013-05-07,2013-05-08,1,0,1,8243,1,0,1,2,50,409,59
2014-02-22 07:57:09,2,3,30,11,38079,,657444,0,0,0,2014-04-16,2014-04-17,2,0,1,7635,3,0,1,2,50,675,68
2014-08-05 11:23:16,30,4,195,548,14241,,1186862,0,0,9,2014-08-14,2014-08-17,1,0,1,1154,1,0,1,3,99,1151,46
2014-07-28 15:28:16,2,3,66,220,2086,1096.3916,794073,1,0,0,2014-08-14,2014-08-18,2,0,1,7635,3,0,1,2,50,675,21
2014-05-12 09:47:55,2,3,66,220,2086,187.0113,231580,1,0,9,2014-06-01,2014-06-03,2,1,1,8268,1,0,1,2,50,682,77
2014-06-15 01:09:10,34,3,119,0,27731,,517324,1,0,9,2014-06-20,2014-06-21,2,0,1,21690,6,1,1,3,99,47,38
2013-08-02 23:18:14,37,1,69,939,34359,,161591,0,0,0,2013-08-24,2013-08-26,2,0,1,18455,1,0,1,6,70,1904,89
2014-10-20 12:37:02,18,2,119,0,27731,,116567,0,0,2,2015-05-15,2015-05-19,2,0,1,8282,1,0,1,3,126,232,16
2014-04-26 22:03:10,2,3,66,189,55926,2599.0069,976072,0,0,9,2014-06-14,2014-06-18,1,0,1,8838,1,0,1,2,50,363,31
2013-01-24 19:43:45,2,3,66,331,51464,3934.9302,578584,0,0,9,2013-04-11,2013-04-18,1,1,1,8253,1,0,1,6,70,19,59
2014-05-19 21:54:23,11,3,205,354,41949,102.1811,602106,0,0,9,2014-08-22,2014-08-23,2,0,1,27078,6,0,1,2,50,641,2
2013-10-11 12:22:06,2,3,198,208,54488,,489370,0,1,1,2013-12-12,2013-12-15,1,1,1,8220,1,0,4,3,182,46,12
2014-07-29 00:49:28,2,3,158,718,832,,655690,0,1,9,2014-10-08,2014-10-26,2,0,1,8791,1,0,1,4,8,110,65
2014-11-30 15:34:48,13,1,46,347,32303,5474.9195,921036,0,1,4,2015-04-24,2015-05-08,2,0,1,8250,1,0,1,2,50,628,54
2013-05-06 19:20:43,2,3,66,220,3781,790.0905,807555,0,1,9,2013-06-29,2013-07-05,2,0,1,8230,1,0,1,2,50,637,37
2013-08-03 22:35:24,34,3,205,155,13951,67.1783,737633,0,0,9,2013-08-23,2013-08-25,3,0,1,26428,6,0,7,2,198,402,99
2013-12-17 08:35:26,2,3,66,403,28571,389.5276,601158,0,0,5,2013-12-30,2014-01-02,2,0,1,12654,5,0,1,2,50,682,42
2014-12-07 10:18:07,2,3,66,143,49966,1215.6363,289250,0,0,2,2015-01-21,2015-01-24,2,0,1,61023,6,0,1,4,47,207,63
2013-08-22 11:01:54,2,3,66,447,902,269.96,838109,0,0,9,2013-08-23,2013-08-24,2,2,1,1493,1,1,1,2,50,587,28
2014-07-02 15:07:48,2,3,66,142,17440,2852.3753,136184,0,0,9,2014-10-02,2014-10-03,2,0,1,12190,6,0,1,2,50,637,95
2013-05-28 20:17:43,37,1,69,668,22991,,924530,0,1,0,2013-09-14,2013-09-24,2,0,1,8747,1,0,3,3,106,107,25
2013-07-22 18:05:13,24,2,3,50,29404,,20589,0,0,1,2013-07-27,2013-07-29,2,0,1,40859,6,0,2,3,104,1003,38
2014-06-08 12:46:41,2,3,66,363,9278,872.9489,850435,0,1,9,2014-12-26,2015-01-03,2,3,1,8268,1,0,1,2,50,682,77
2013-07-12 09:57:31,2,3,66,351,345,181.9165,430673,0,0,9,2013-09-27,2013-09-29,2,0,1,12362,5,0,6,2,50,1325,72
2013-01-22 15:06:07,2,3,66,174,45350,323.5366,326600,0,0,9,2013-01-25,2013-01-27,2,1,1,17869,4,0,1,2,50,366,94
2014-06-06 20:57:56,2,3,66,174,24103,6400.6433,407133,0,0,9,2014-06-10,2014-06-13,1,0,1,1652,3,0,3,3,99,1066,60
2013-08-02 22:45:03,2,3,66,174,14882,5925.5123,1111934,0,0,1,2013-08-08,2013-08-13,2,0,1,8280,1,0,2,4,98,2054,58
2014-08-02 19:54:07,18,2,119,0,27731,,1100103,0,0,0,2014-11-01,2014-11-08,5,0,2,5401,6,0,2,3,182,83,57
2014-02-26 05:19:27,2,3,66,258,6804,,460141,0,0,9,2014-10-16,2014-10-19,2,0,1,11989,1,0,1,2,50,511,59
2014-11-02 07:54:36,11,3,205,135,36086,2304.7256,401093,0,1,1,2014-11-13,2014-11-20,2,0,1,8268,1,0,1,2,50,682,10
2014-11-05 13:31:20,34,3,205,155,14703,994.7448,899714,0,1,9,2014-12-28,2014-12-31,1,0,1,8250,1,0,1,2,50,628,38
2014-10-30 20:18:40,24,2,3,50,5703,,6224,0,0,1,2014-12-12,2014-12-14,1,0,1,8240,1,0,1,6,79,16,62
2014-03-25 10:37:44,8,4,77,824,39309,,1190759,0,0,5,2014-04-06,2014-04-08,1,0,1,8242,1,1,1,3,171,61,64
2014-02-19 07:04:48,8,4,77,824,15015,443.0593,297701,0,0,1,2014-02-28,2014-03-02,2,0,1,21822,3,0,5,0,63,1108,68
2014-03-11 15:35:54,2,3,66,462,49272,1718.8956,552128,0,0,9,2014-03-19,2014-03-20,1,0,1,8230,1,0,1,2,50,637,42
2014-03-10 14:38:40,2,3,66,220,2086,1096.1957,34208,0,0,9,2014-03-16,2014-03-18,2,0,1,54114,3,0,2,2,50,675,5
2013-12-29 13:09:15,2,3,66,311,38374,3966.5899,597930,0,0,9,2014-04-20,2014-04-22,3,1,1,8785,1,0,1,6,105,35,43
2014-07-12 21:04:36,23,1,1,318,2096,1027.101,844169,0,0,9,2014-12-05,2014-12-08,1,0,8,47456,3,0,1,6,21,32,37
2014-06-02 10:52:03,2,3,66,442,28620,694.3846,1070000,0,0,0,2014-06-25,2014-06-28,2,0,1,11995,1,0,10,2,50,541,48
2014-11-08 21:31:37,24,2,70,47,20979,,1181404,0,0,2,2014-12-05,2014-12-07,2,0,1,8246,1,0,2,3,5,65,58
2014-02-28 19:38:40,2,3,66,462,12569,942.4375,1138455,0,1,9,2014-04-01,2014-04-05,2,3,1,12175,6,0,1,2,50,366,51
2014-03-07 15:31:03,2,3,66,314,23068,282.2259,396110,0,0,1,2014-03-13,2014-03-14,2,0,1,508,3,0,1,2,50,505,76
2014-07-13 09:02:04,11,3,205,135,27655,1420.0421,795755,0,1,0,2014-09-10,2014-09-14,2,0,1,8278,1,0,3,2,50,368,80
2013-01-21 00:11:51,2,3,194,38,42328,,957742,0,0,9,2013-02-02,2013-02-03,2,0,1,8819,1,0,1,3,168,1242,97
2014-10-04 19:11:58,11,3,205,354,25315,2086.0646,717882,1,0,9,2014-10-04,2014-10-05,1,0,1,8288,1,0,2,2,198,399,76
2014-01-24 19:03:57,2,3,66,346,31371,7378.1406,892078,1,0,9,2014-02-24,2014-02-26,2,0,1,20404,6,0,2,3,82,230,61
2014-11-16 19:54:44,34,3,205,155,9120,28.4991,358974,1,0,9,2014-12-29,2014-12-30,2,2,1,1901,1,0,1,2,198,401,55
2014-12-12 17:44:39,40,3,66,447,1841,,596619,0,0,5,2014-12-13,2014-12-14,4,0,2,8250,1,0,1,2,50,628,48
2014-08-22 15:59:49,2,3,66,220,43026,1414.9152,640825,0,1,9,2015-02-07,2015-02-12,2,0,1,12057,1,0,1,4,146,1517,42
2013-10-29 19:45:30,2,3,66,311,2945,5087.1407,417989,0,0,1,2013-12-11,2013-12-13,2,0,1,669,3,0,1,2,50,212,0
2013-11-26 16:08:30,2,3,66,196,2428,0.6615,1054893,0,0,0,2013-11-29,2013-11-30,2,2,1,8291,1,0,2,2,50,191,95
2014-10-24 08:29:05,34,3,205,135,36086,1274.4229,709964,0,0,9,2015-01-08,2015-01-11,2,0,1,12263,6,0,1,2,50,368,34
2014-10-27 10:17:04,11,3,205,312,10553,1310.2672,917588,0,1,0,2014-12-12,2014-12-19,1,0,1,8250,1,0,1,2,50,628,51
2014-05-23 17:56:48,37,1,69,923,42931,,807966,0,0,0,2014-06-19,2014-06-21,2,0,1,17719,6,0,1,5,194,1528,75
2014-02-14 14:15:36,2,3,66,337,44102,2232.4856,961412,0,1,9,2014-03-11,2014-03-16,2,0,1,8250,1,0,2,2,50,628,71
2013-06-12 20:35:20,2,3,66,220,4724,1269.0344,90925,0,0,9,2013-06-24,2013-06-25,2,0,1,3706,3,0,1,2,50,1269,39
2013-08-31 23:13:20,8,4,77,871,36643,10020.5378,970280,0,0,9,2013-10-17,2013-10-18,2,1,1,18490,6,1,1,6,105,29,8
2013-05-28 21:44:35,37,1,69,674,24894,,810833,1,0,9,2013-11-16,2013-11-23,2,0,1,6432,3,0,2,4,118,200,63
2013-06-30 14:23:09,2,3,66,348,15118,2291.6973,142767,0,0,3,2013-07-25,2013-07-28,2,0,1,22418,6,0,1,4,146,1548,63
2014-07-09 14:16:39,2,3,66,447,51068,,121172,0,0,5,2014-09-05,2014-09-06,2,0,1,8285,1,0,4,6,21,32,64
2014-02-19 15:38:44,2,3,66,351,51093,,557991,0,0,3,2014-05-03,2014-05-04,4,0,2,20143,3,0,1,6,105,770,30
2013-08-12 17:38:57,11,3,205,155,14703,757.5142,997774,0,0,0,2013-10-04,2013-10-06,2,0,1,8838,1,0,1,2,50,363,55
2014-08-24 09:21:15,2,3,66,174,23702,223.0706,424813,0,0,0,2014-11-20,2014-11-24,2,0,1,8250,1,0,1,2,50,628,54
2013-09-08 17:20:29,13,1,46,172,56153,705.9729,322383,0,1,9,2013-11-30,2013-12-07,2,0,1,8804,1,1,1,6,70,134,59
2014-04-21 20:49:26,23,1,1,443,5968,939.976,248654,0,0,5,2014-08-07,2014-08-16,2,2,1,8255,1,0,2,6,77,1895,61
2014-08-10 21:42:23,2,3,66,258,4687,713.1225,226146,0,0,9,2014-08-12,2014-08-14,2,0,1,7635,3,0,1,2,50,675,55
2014-07-29 12:25:54,2,3,66,220,19416,7798.8257,325539,0,0,3,2014-08-24,2014-08-27,2,0,1,20332,1,0,1,3,126,264,78
2013-11-18 12:41:57,11,3,66,331,40794,2072.2692,907152,0,0,9,2013-11-18,2013-11-19,1,0,1,25978,6,1,1,2,198,374,83
2014-12-18 23:01:58,2,3,66,174,13565,122.1152,187693,0,0,1,2014-12-26,2014-12-28,2,0,1,21648,4,0,1,2,50,368,91
2014-07-15 09:54:37,2,3,66,260,37185,,781495,0,0,2,2014-09-10,2014-09-14,2,0,1,8846,1,0,1,2,50,691,90
2013-05-25 09:52:24,23,1,1,318,2096,246.5298,977843,0,1,0,2013-05-29,2013-05-30,1,1,1,23896,6,0,5,6,105,1873,58
2014-07-03 12:33:56,26,0,215,646,51733,811.0995,924018,0,1,2,2014-07-20,2014-07-25,2,1,1,8791,1,0,1,4,8,110,47
2014-06-03 14:58:45,2,3,66,447,29065,604.3715,1039420,0,0,9,2014-08-07,2014-08-11,2,0,1,8278,1,0,1,2,50,368,91
2014-10-08 20:31:42,2,3,215,1017,49216,0.0707,1134092,1,1,9,2014-10-12,2014-10-18,1,0,1,14882,1,0,1,4,8,1401,14
2014-01-30 16:15:10,23,1,1,324,1898,494.4309,220773,0,1,9,2014-02-07,2014-02-10,3,0,1,21562,6,0,3,6,199,5,62
2014-12-11 09:26:29,2,3,66,333,11825,139.911,628264,0,0,4,2014-12-27,2014-12-28,2,0,1,27262,1,0,1,2,50,566,16
2014-04-06 11:11:59,2,3,181,238,14762,,124444,0,0,1,2014-04-13,2014-04-16,4,0,1,8266,1,0,1,2,50,411,49
2014-03-14 13:58:12,2,3,66,318,22418,515.2414,691263,0,0,0,2014-05-23,2014-05-26,2,2,1,8267,1,1,1,2,50,675,56
2014-09-29 22:23:22,2,3,66,174,54486,396.6185,772880,0,0,9,2014-12-27,2014-12-30,2,3,1,8278,1,0,1,2,50,368,42
